"Age" "YearlyIncome" "CommuteDistance" "HouseOwnerFlag" "NumberCarsOwned" "NumberChildrenAtHome" "Region" "EnglishOccupation"
"450" "30" 0.4375 3 1 3 0 "Pacific" "Professional"
"451" "30" 0.75 1 1 4 5 "Pacific" "Management"
"452" "30" 0.375 3 0 4 0 "Pacific" "Professional"
"453" "30" 0.4375 3 0 3 0 "Pacific" "Professional"
"454" "30" 0.4375 3 0 3 0 "Pacific" "Professional"
"455" "30" 0.4375 3 0 3 0 "Pacific" "Professional"
"456" "30" 0.5625 3 1 2 5 "Pacific" "Management"
"457" "30" 0.6875 3 1 4 5 "Pacific" "Professional"
"458" "30" 0.5 3 1 3 0 "Pacific" "Professional"
"459" "30" 0.5625 3 1 2 5 "Pacific" "Management"
"460" "30" 0.4375 3 0 3 0 "Pacific" "Professional"
"461" "30" 0.5 3 0 3 0 "Pacific" "Professional"
"462" "30" 0.5 3 0 3 0 "Pacific" "Professional"
"463" "30" 0.625 3 1 4 5 "Pacific" "Management"
"464" "30" 0.625 3 0 4 5 "Pacific" "Management"
"465" "40" 0.5 3 1 4 0 "Pacific" "Professional"
"466" "40" 0.5 3 0 4 0 "Pacific" "Professional"
"467" "40" 0.875 3 1 4 5 "Pacific" "Management"
"468" "40" 1 1 1 4 5 "Pacific" "Management"
"469" "30" 0.1875 2 1 0 1 "Europe" "Skilled Manual"
"470" "30" 0 2 0 2 0 "Europe" "Manual"
"471" "30" 0.0625 1 0 2 0 "Europe" "Manual"
"472" "30" 0.125 4 1 1 0 "Europe" "Clerical"
"473" "40" 0.3125 5 1 2 2 "Pacific" "Professional"
"474" "30" 0.0625 2 0 2 0 "Europe" "Manual"
"475" "30" 0.0625 2 1 2 0 "Europe" "Manual"
"476" "30" 0.125 2 0 1 0 "Europe" "Manual"
"477" "30" 0.1875 2 1 0 1 "Europe" "Skilled Manual"
"478" "30" 0.125 2 0 1 0 "Europe" "Manual"
"479" "30" 0.125 4 0 1 0 "Europe" "Manual"
"480" "30" 0.1875 2 1 0 1 "Europe" "Skilled Manual"
"481" "30" 0.1875 2 1 0 1 "Europe" "Skilled Manual"
"482" "30" 0.1875 2 1 0 1 "Europe" "Skilled Manual"
"483" "30" 0.125 2 0 1 0 "Europe" "Manual"
"484" "30" 0.1875 1 1 1 1 "Europe" "Skilled Manual"
"485" "30" 0.1875 1 1 0 2 "Europe" "Clerical"
"486" "30" 0.1875 1 0 0 2 "Europe" "Clerical"
"487" "30" 0 2 1 2 0 "Europe" "Manual"
"488" "40" 0 2 0 2 0 "Europe" "Manual"
"489" "40" 0.0625 2 1 2 0 "Europe" "Manual"
"490" "40" 0.0625 2 0 2 0 "Europe" "Manual"
"491" "40" 0.0625 1 0 2 0 "Europe" "Manual"
"492" "30" 0.0625 1 0 2 0 "Europe" "Manual"
"493" "30" 0.125 4 0 1 0 "Europe" "Manual"
"494" "40" 0.1875 2 1 0 2 "Europe" "Clerical"
"495" "40" 0.1875 2 1 0 2 "Europe" "Clerical"
"496" "40" 0.1875 2 1 1 2 "Europe" "Clerical"
"497" "40" 0.1875 1 1 2 2 "Europe" "Clerical"
"498" "30" 0.1875 2 1 2 2 "Europe" "Clerical"
"499" "30" 0.1875 2 1 2 3 "North America" "Clerical"
"500" "30" 0.1875 2 1 2 3 "North America" "Clerical"
"501" "30" 0.1875 1 1 0 0 "North America" "Skilled Manual"
"502" "30" 0.1875 2 1 2 3 "North America" "Clerical"
"503" "30" 0.1875 1 1 1 4 "North America" "Clerical"
"504" "70" 0.25 2 1 0 0 "North America" "Skilled Manual"
"505" "70" 0.1875 1 1 1 0 "North America" "Skilled Manual"
"506" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"507" "40" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"508" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"509" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"510" "50" 0.125 5 1 1 0 "North America" "Skilled Manual"
"511" "50" 0.125 2 1 1 0 "North America" "Skilled Manual"
"512" "50" 0.125 4 1 1 0 "North America" "Skilled Manual"
"513" "40" 0.0625 2 1 2 0 "North America" "Manual"
"514" "50" 0.0625 2 0 2 0 "North America" "Manual"
"515" "50" 0.125 4 1 1 0 "North America" "Clerical"
"516" "50" 0.125 4 1 1 0 "North America" "Clerical"
"517" "40" 0.125 4 1 1 0 "North America" "Clerical"
"518" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"519" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"520" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"521" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"522" "30" 0.1875 1 1 1 0 "North America" "Clerical"
"523" "40" 0.4375 1 1 0 0 "North America" "Skilled Manual"
"524" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"525" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"526" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"527" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"528" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"529" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"530" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"531" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"532" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"533" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"534" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"535" "50" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"536" "50" 0.3125 1 1 0 0 "North America" "Skilled Manual"
"537" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"538" "50" 0.3125 1 1 0 0 "North America" "Skilled Manual"
"539" "50" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"540" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"541" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"542" "50" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"543" "30" 0.0625 1 0 0 1 "Europe" "Manual"
"544" "40" 0.0625 4 1 1 1 "Europe" "Manual"
"545" "30" 0.125 2 1 0 0 "Europe" "Clerical"
"546" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"547" "40" 0.125 4 1 0 1 "Europe" "Clerical"
"548" "30" 0.1875 1 1 0 0 "Europe" "Clerical"
"549" "40" 0.1875 1 1 0 0 "Europe" "Clerical"
"550" "30" 0.1875 1 1 0 0 "Europe" "Clerical"
"551" "30" 0.1875 1 1 0 0 "Europe" "Clerical"
"552" "30" 0 1 1 1 3 "Europe" "Manual"
"553" "40" 0.0625 2 0 1 1 "Europe" "Manual"
"554" "40" 0.0625 4 1 1 1 "Europe" "Manual"
"555" "70" 0 1 1 2 0 "Europe" "Manual"
"556" "70" 0.1875 1 1 0 0 "Europe" "Clerical"
"557" "40" 0.0625 4 1 1 1 "Europe" "Manual"
"558" "40" 0.125 2 0 0 1 "Europe" "Clerical"
"559" "40" 0.125 1 0 0 1 "Europe" "Clerical"
"560" "30" 0.125 1 0 1 1 "Europe" "Clerical"
"561" "30" 0.125 2 0 1 1 "Europe" "Clerical"
"562" "40" 0 1 1 2 5 "Europe" "Manual"
"563" "40" 0.0625 4 1 1 1 "Europe" "Manual"
"564" "40" 0.0625 4 0 1 1 "Europe" "Manual"
"565" "40" 0.0625 1 0 2 1 "Europe" "Manual"
"566" "40" 0.0625 1 1 0 2 "Europe" "Manual"
"567" "40" 0.1875 1 1 0 0 "Europe" "Clerical"
"568" "30" 0.1875 1 1 0 0 "Europe" "Clerical"
"569" "40" 0.0625 1 1 0 2 "Europe" "Manual"
"570" "40" 0.125 4 1 1 1 "Europe" "Clerical"
"571" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"572" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"573" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"574" "40" 0.0625 1 1 1 2 "Europe" "Manual"
"575" "40" 0.0625 1 1 1 2 "Europe" "Manual"
"576" "40" 0.0625 1 1 2 2 "Europe" "Manual"
"577" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"578" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"579" "40" 0 1 1 2 2 "Europe" "Manual"
"580" "30" 0.0625 1 1 1 3 "Europe" "Manual"
"581" "70" 0.125 4 1 1 0 "Europe" "Skilled Manual"
"582" "40" 0.1875 1 1 0 0 "Europe" "Professional"
"583" "40" 0.125 1 1 0 2 "Europe" "Clerical"
"584" "40" 0.125 1 1 0 2 "Europe" "Clerical"
"585" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"586" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"587" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"588" "40" 0.125 1 1 2 2 "Europe" "Clerical"
"589" "40" 0.125 1 0 2 2 "Europe" "Clerical"
"590" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"591" "30" 0.125 1 1 2 2 "Europe" "Clerical"
"592" "40" 0.125 1 1 0 3 "Europe" "Clerical"
"593" "30" 0.0625 4 0 1 0 "Europe" "Manual"
"594" "30" 0.0625 4 1 1 0 "Europe" "Manual"
"595" "30" 0.0625 1 1 2 4 "Europe" "Manual"
"596" "30" 0.0625 1 1 3 5 "Europe" "Manual"
"597" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"598" "30" 0.125 1 1 2 3 "Europe" "Clerical"
"599" "30" 0.125 1 1 3 3 "Europe" "Clerical"
"600" "30" 0.0625 2 0 1 0 "Europe" "Manual"
"601" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"602" "30" 0.125 4 1 1 0 "Europe" "Clerical"
"603" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"604" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"605" "30" 0.125 4 1 1 0 "Europe" "Clerical"
"606" "30" 0.0625 2 0 1 0 "Europe" "Manual"
"607" "30" 0 1 0 2 0 "Europe" "Manual"
"608" "30" 0.0625 4 1 1 0 "Europe" "Manual"
"609" "30" 0.0625 5 0 1 0 "Europe" "Manual"
"610" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"611" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"612" "30" 0.0625 4 0 1 0 "Europe" "Manual"
"613" "30" 0.0625 1 0 2 0 "Europe" "Manual"
"614" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"615" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"616" "30" 0.1875 2 1 0 1 "Europe" "Skilled Manual"
"617" "30" 0.1875 2 1 0 1 "Europe" "Skilled Manual"
"618" "50" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"619" "50" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"620" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"621" "30" 0.25 1 1 0 0 "North America" "Skilled Manual"
"622" "30" 0.25 1 0 0 0 "North America" "Skilled Manual"
"623" "30" 0.25 1 1 0 0 "North America" "Skilled Manual"
"624" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"625" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"626" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"627" "30" 0.25 1 1 0 0 "North America" "Skilled Manual"
"628" "30" 0.3125 1 1 0 0 "North America" "Skilled Manual"
"629" "30" 0.1875 2 1 0 0 "North America" "Skilled Manual"
"630" "40" 0.1875 3 1 3 4 "North America" "Skilled Manual"
"631" "30" 0.3125 1 1 0 0 "North America" "Skilled Manual"
"632" "40" 0.3125 1 1 0 1 "North America" "Skilled Manual"
"633" "30" 0.3125 2 1 0 1 "North America" "Skilled Manual"
"634" "30" 0.1875 1 1 0 1 "North America" "Skilled Manual"
"635" "30" 0.3125 4 1 0 0 "North America" "Skilled Manual"
"636" "30" 0.3125 4 1 0 0 "North America" "Skilled Manual"
"637" "30" 0.3125 4 1 0 0 "North America" "Professional"
"638" "30" 0.375 4 1 0 0 "North America" "Professional"
"639" "30" 0.375 1 1 0 0 "North America" "Professional"
"640" "30" 0.375 4 1 0 0 "North America" "Professional"
"641" "40" 0.25 4 1 0 1 "North America" "Skilled Manual"
"642" "40" 0.25 1 1 0 1 "North America" "Skilled Manual"
"643" "40" 0.25 4 1 1 1 "North America" "Skilled Manual"
"644" "40" 0.25 4 1 1 1 "North America" "Skilled Manual"
"645" "40" 0.1875 4 1 0 2 "North America" "Skilled Manual"
"646" "40" 0.1875 4 1 0 2 "North America" "Skilled Manual"
"647" "30" 0.1875 4 1 0 2 "North America" "Skilled Manual"
"648" "40" 0.1875 1 0 0 2 "North America" "Skilled Manual"
"649" "30" 0.3125 4 1 0 0 "North America" "Professional"
"650" "30" 0.3125 4 1 0 0 "North America" "Professional"
"651" "40" 0.3125 1 1 0 0 "North America" "Professional"
"652" "30" 0.3125 4 1 0 0 "North America" "Professional"
"653" "30" 0.3125 1 1 0 0 "North America" "Professional"
"654" "30" 0.3125 4 1 0 0 "North America" "Professional"
"655" "40" 0.3125 4 1 0 0 "North America" "Professional"
"656" "30" 0.375 4 1 0 0 "North America" "Professional"
"657" "40" 0.375 4 1 0 0 "North America" "Professional"
"658" "40" 0.375 4 1 0 0 "North America" "Professional"
"659" "30" 0.3125 1 1 0 0 "North America" "Professional"
"660" "40" 0.3125 4 1 0 0 "North America" "Professional"
"661" "30" 0.3125 4 1 0 0 "North America" "Professional"
"662" "30" 0.3125 4 1 0 0 "North America" "Professional"
"663" "40" 0.3125 4 1 0 0 "North America" "Professional"
"664" "40" 0.375 1 1 0 0 "North America" "Professional"
"665" "40" 0.375 4 1 0 0 "North America" "Professional"
"666" "40" 0.375 4 1 0 0 "North America" "Professional"
"667" "30" 0.4375 1 1 0 0 "North America" "Professional"
"668" "40" 0.375 4 1 1 2 "North America" "Skilled Manual"
"669" "30" 0.375 4 1 1 2 "North America" "Skilled Manual"
"670" "30" 0.375 4 1 1 2 "North America" "Skilled Manual"
"671" "40" 0.375 4 1 1 2 "North America" "Skilled Manual"
"672" "40" 0.3125 1 0 0 3 "North America" "Skilled Manual"
"673" "40" 0.3125 4 1 1 3 "North America" "Skilled Manual"
"674" "40" 0.3125 1 1 1 3 "North America" "Skilled Manual"
"675" "40" 0.3125 4 1 0 0 "North America" "Professional"
"676" "40" 0.375 4 1 0 0 "North America" "Professional"
"677" "40" 0.4375 1 1 0 0 "North America" "Professional"
"678" "30" 0.3125 4 1 0 0 "North America" "Professional"
"679" "40" 0.375 4 1 0 0 "North America" "Professional"
"680" "40" 0.375 4 1 2 5 "North America" "Professional"
"681" "40" 0.375 1 1 2 5 "North America" "Professional"
"682" "40" 0.375 4 1 2 5 "North America" "Professional"
"683" "30" 0.375 1 0 2 5 "North America" "Professional"
"684" "40" 0.4375 1 1 0 0 "North America" "Professional"
"685" "40" 0.1875 4 0 1 0 "North America" "Professional"
"686" "40" 0.1875 1 0 1 0 "North America" "Professional"
"687" "40" 0.1875 4 0 1 0 "North America" "Professional"
"688" "40" 0.1875 1 0 1 0 "North America" "Professional"
"689" "40" 0.4375 4 1 2 3 "North America" "Skilled Manual"
"690" "40" 0.4375 4 1 2 3 "North America" "Skilled Manual"
"691" "40" 0.3125 4 1 0 0 "North America" "Professional"
"692" "40" 0.1875 4 0 1 0 "North America" "Professional"
"693" "40" 0.1875 1 0 1 0 "North America" "Professional"
"694" "40" 0.25 1 0 2 4 "North America" "Skilled Manual"
"695" "40" 0.25 3 1 4 4 "North America" "Skilled Manual"
"696" "40" 0.25 5 1 3 5 "North America" "Skilled Manual"
"697" "40" 0.25 5 1 3 5 "North America" "Skilled Manual"
"698" "40" 0.25 1 1 2 2 "North America" "Skilled Manual"
"699" "40" 0.25 4 1 2 2 "North America" "Skilled Manual"
"700" "40" 0.3125 1 0 2 2 "North America" "Skilled Manual"
"701" "40" 0.3125 1 0 2 2 "North America" "Professional"
"702" "30" 0.3125 4 1 2 2 "North America" "Professional"
"703" "40" 0.3125 1 1 2 2 "North America" "Professional"
"704" "40" 0.3125 1 0 1 0 "North America" "Professional"
"705" "40" 0.3125 4 0 1 0 "North America" "Professional"
"706" "30" 0.3125 4 1 0 2 "North America" "Professional"
"707" "40" 0.3125 4 1 2 2 "North America" "Professional"
"708" "40" 0.3125 1 1 3 2 "North America" "Professional"
"709" "40" 0.3125 4 1 3 2 "North America" "Professional"
"710" "40" 0.3125 1 0 0 2 "North America" "Professional"
"711" "40" 0.1875 4 1 2 2 "North America" "Skilled Manual"
"712" "40" 0.375 1 0 1 0 "North America" "Professional"
"713" "40" 0.375 4 1 1 0 "North America" "Skilled Manual"
"714" "40" 0.375 1 1 1 0 "North America" "Skilled Manual"
"715" "40" 0.375 4 1 1 0 "North America" "Skilled Manual"
"716" "40" 0.375 4 1 1 0 "North America" "Skilled Manual"
"717" "50" 0.1875 4 1 2 2 "North America" "Skilled Manual"
"718" "40" 0.3125 1 0 1 0 "North America" "Skilled Manual"
"719" "40" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"720" "40" 0.1875 4 1 2 2 "North America" "Skilled Manual"
"721" "50" 0.1875 4 1 2 2 "North America" "Skilled Manual"
"722" "40" 0.1875 1 1 2 2 "North America" "Skilled Manual"
"723" "50" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"724" "40" 0.375 4 0 1 0 "North America" "Skilled Manual"
"725" "40" 0.375 4 0 1 0 "North America" "Skilled Manual"
"726" "40" 0.375 1 0 1 0 "North America" "Skilled Manual"
"727" "40" 0.375 4 0 1 0 "North America" "Skilled Manual"
"728" "40" 0.3125 1 0 1 0 "North America" "Professional"
"729" "50" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"730" "40" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"731" "50" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"732" "50" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"733" "40" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"734" "40" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"735" "40" 0.3125 1 0 1 0 "North America" "Skilled Manual"
"736" "50" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"737" "40" 0.3125 1 0 1 0 "North America" "Skilled Manual"
"738" "40" 0.3125 4 1 0 3 "North America" "Professional"
"739" "40" 0.3125 4 1 0 3 "North America" "Professional"
"740" "50" 0.375 1 1 1 0 "North America" "Professional"
"741" "50" 0.375 3 0 3 5 "North America" "Professional"
"742" "50" 0.4375 1 1 0 0 "North America" "Professional"
"743" "50" 0.3125 1 0 1 2 "North America" "Professional"
"744" "40" 0.3125 1 1 1 0 "North America" "Professional"
"745" "50" 0.3125 4 1 1 0 "North America" "Professional"
"746" "50" 0.3125 1 1 1 0 "North America" "Professional"
"747" "50" 0.3125 4 1 1 0 "North America" "Professional"
"748" "50" 0.375 4 1 1 4 "North America" "Professional"
"749" "50" 0.375 1 1 1 4 "North America" "Professional"
"750" "30" 0.4375 1 0 1 4 "Pacific" "Management"
"751" "30" 0.3125 1 1 1 2 "Pacific" "Professional"
"752" "40" 0.4375 1 1 1 4 "Pacific" "Management"
"753" "30" 0.4375 1 1 1 4 "Pacific" "Management"
"754" "40" 0.4375 1 1 1 4 "Pacific" "Management"
"755" "40" 0.5 1 1 0 0 "Pacific" "Professional"
"756" "40" 0.3125 4 1 1 2 "Pacific" "Professional"
"757" "40" 0.3125 1 0 1 2 "Pacific" "Professional"
"758" "30" 0.375 3 1 3 5 "Pacific" "Professional"
"759" "30" 0.375 3 1 3 5 "Pacific" "Professional"
"760" "30" 0.625 1 0 1 0 "Pacific" "Management"
"761" "40" 0.375 3 1 4 5 "Pacific" "Professional"
"762" "40" 0.375 3 1 4 5 "Pacific" "Professional"
"763" "30" 0.375 3 1 4 5 "Pacific" "Professional"
"764" "40" 0.4375 1 1 2 5 "Pacific" "Management"
"765" "40" 0.4375 1 1 3 5 "Pacific" "Management"
"766" "30" 0.4375 1 1 3 5 "Pacific" "Professional"
"767" "40" 0.5 4 0 0 0 "Pacific" "Professional"
"768" "40" 0.5 4 0 0 0 "Pacific" "Professional"
"769" "30" 0.5 2 1 0 0 "Pacific" "Professional"
"770" "30" 0.25 1 1 0 0 "North America" "Skilled Manual"
"771" "30" 0.25 2 0 0 0 "North America" "Skilled Manual"
"772" "30" 0.25 2 0 0 0 "North America" "Skilled Manual"
"773" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"774" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"775" "30" 0.25 1 1 0 0 "North America" "Skilled Manual"
"776" "30" 0.25 1 1 0 0 "North America" "Skilled Manual"
"777" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"778" "30" 0.1875 1 1 0 0 "North America" "Skilled Manual"
"779" "40" 0.3125 1 1 0 0 "North America" "Skilled Manual"
"780" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"781" "40" 0.3125 1 1 0 0 "North America" "Skilled Manual"
"782" "40" 0.3125 1 1 0 1 "North America" "Skilled Manual"
"783" "30" 0.3125 1 1 0 1 "North America" "Skilled Manual"
"784" "30" 0.3125 1 1 0 1 "North America" "Skilled Manual"
"785" "30" 0.1875 1 1 0 1 "North America" "Skilled Manual"
"786" "30" 0.1875 1 1 0 1 "North America" "Skilled Manual"
"787" "30" 0.3125 4 1 0 0 "North America" "Skilled Manual"
"788" "30" 0.3125 4 1 0 0 "North America" "Skilled Manual"
"789" "30" 0.375 4 1 0 0 "North America" "Professional"
"790" "30" 0.25 4 1 0 1 "North America" "Skilled Manual"
"791" "30" 0.25 4 1 0 1 "North America" "Skilled Manual"
"792" "40" 0.3125 1 1 0 0 "North America" "Professional"
"793" "40" 0.1875 1 1 1 1 "North America" "Skilled Manual"
"794" "30" 0.1875 4 1 1 1 "North America" "Skilled Manual"
"795" "40" 0.1875 4 1 0 2 "North America" "Skilled Manual"
"796" "40" 0.1875 4 1 0 2 "North America" "Skilled Manual"
"797" "30" 0.1875 1 0 0 2 "North America" "Skilled Manual"
"798" "30" 0.1875 4 1 0 2 "North America" "Skilled Manual"
"799" "40" 0.1875 4 1 0 2 "North America" "Skilled Manual"
"800" "30" 0.1875 1 1 0 2 "North America" "Skilled Manual"
"801" "40" 0.3125 4 1 0 0 "North America" "Professional"
"802" "40" 0.3125 4 1 0 0 "North America" "Professional"
"803" "40" 0.3125 1 1 0 0 "North America" "Professional"
"804" "40" 0.3125 4 1 0 0 "North America" "Professional"
"805" "40" 0.3125 1 1 0 0 "North America" "Professional"
"806" "40" 0.375 1 1 0 0 "North America" "Professional"
"807" "30" 0.375 1 1 0 0 "North America" "Professional"
"808" "40" 0.375 4 1 0 0 "North America" "Professional"
"809" "40" 0.3125 4 1 0 0 "North America" "Professional"
"810" "40" 0.3125 1 1 0 2 "North America" "Skilled Manual"
"811" "30" 0.1875 4 0 1 0 "North America" "Professional"
"812" "30" 0.1875 4 1 1 0 "North America" "Professional"
"813" "40" 0.1875 1 0 1 0 "North America" "Professional"
"814" "40" 0.1875 1 0 1 0 "North America" "Professional"
"815" "40" 0.3125 1 1 0 0 "North America" "Professional"
"816" "30" 0.375 1 1 0 0 "North America" "Professional"
"817" "30" 0.375 4 1 0 0 "North America" "Professional"
"818" "30" 0.375 4 1 0 0 "North America" "Professional"
"819" "40" 0.375 4 1 0 0 "North America" "Professional"
"820" "40" 0.375 1 1 1 2 "North America" "Skilled Manual"
"821" "30" 0.3125 1 1 0 0 "North America" "Professional"
"822" "40" 0.3125 4 1 0 0 "North America" "Professional"
"823" "40" 0.3125 4 1 0 0 "North America" "Professional"
"824" "30" 0.375 4 1 0 0 "North America" "Professional"
"825" "30" 0.375 4 1 0 0 "North America" "Professional"
"826" "40" 0.375 4 1 0 0 "North America" "Professional"
"827" "40" 0.375 1 1 0 0 "North America" "Professional"
"828" "30" 0.3125 4 1 0 0 "North America" "Professional"
"829" "30" 0.375 1 1 2 5 "North America" "Professional"
"830" "40" 0.375 1 1 2 5 "North America" "Professional"
"831" "40" 0.4375 1 1 0 0 "North America" "Professional"
"832" "40" 0.4375 1 1 0 0 "North America" "Professional"
"833" "40" 0.1875 4 0 1 0 "North America" "Professional"
"834" "30" 0.4375 4 1 1 3 "North America" "Skilled Manual"
"835" "30" 0.4375 1 0 1 3 "North America" "Skilled Manual"
"836" "40" 0.4375 4 1 2 3 "North America" "Skilled Manual"
"837" "40" 0.4375 1 1 2 3 "North America" "Skilled Manual"
"838" "40" 0.4375 4 1 2 3 "North America" "Skilled Manual"
"839" "40" 0.4375 1 0 2 3 "North America" "Skilled Manual"
"840" "40" 0.3125 4 1 1 0 "North America" "Professional"
"841" "40" 0.3125 4 1 1 0 "North America" "Professional"
"842" "40" 0.1875 1 0 1 0 "North America" "Professional"
"843" "40" 0.25 3 1 3 4 "North America" "Skilled Manual"
"844" "40" 0.25 3 0 3 4 "North America" "Skilled Manual"
"845" "40" 0.25 3 1 3 4 "North America" "Skilled Manual"
"846" "70" 0.125 1 0 2 0 "North America" "Skilled Manual"
"847" "40" 0.25 4 1 2 2 "North America" "Skilled Manual"
"848" "40" 0.25 1 0 2 2 "North America" "Skilled Manual"
"849" "40" 0.25 4 1 2 2 "North America" "Skilled Manual"
"850" "40" 0.25 4 1 2 2 "North America" "Skilled Manual"
"851" "30" 0.25 4 1 2 2 "North America" "Skilled Manual"
"852" "40" 0.3125 4 1 2 2 "North America" "Professional"
"853" "40" 0.3125 1 0 2 2 "North America" "Professional"
"854" "30" 0.3125 4 1 1 0 "North America" "Professional"
"855" "40" 0.3125 1 0 0 2 "North America" "Professional"
"856" "40" 0.3125 4 1 4 2 "North America" "Professional"
"857" "40" 0.3125 1 1 0 2 "North America" "Professional"
"858" "40" 0.3125 1 0 0 2 "North America" "Professional"
"859" "40" 0.1875 4 1 2 2 "North America" "Skilled Manual"
"860" "40" 0.375 4 1 1 0 "North America" "Skilled Manual"
